customer_id,name,email,age,country,purchase_amount
4554,Customer_4554,user4554@gmail.com,46,UK,2562
4555,Customer_4555,user4555@gmail.com,57,UK,3719
4556,Customer_4556,user4556@gmail.com,22,India,1161
4557,Customer_4557,user4557@gmail.com,52,UK,4463
4558,Customer_4558,user4558@gmail.com,32,USA,3570
4559,Customer_4559,user4559@gmail.com,54,UK,3911
4560,Customer_4560,user4560@gmail.com,52,UK,3172
4561,Customer_4561,user4561@gmail.com,36,USA,3665
4562,Customer_4562,user4562@gmail.com,28,USA,525
4563,Customer_4563,user4563@gmail.com,20,India,1643
4564,Customer_4564,user4564@gmail.com,27,UK,4970
4565,Customer_4565,user4565@gmail.com,57,India,651
4566,Customer_4566,user4566@gmail.com,64,UK,4860
4567,Customer_4567,user4567@gmail.com,41,UK,708
4568,Customer_4568,user4568@gmail.com,33,UK,2888
4569,Customer_4569,user4569@gmail.com,41,India,4436
4570,Customer_4570,user4570@gmail.com,59,UK,4472
4571,Customer_4571,user4571@gmail.com,52,India,819
4572,Customer_4572,user4572@gmail.com,54,USA,2918
4573,Customer_4573,user4573@gmail.com,27,USA,1520
4574,Customer_4574,user4574@gmail.com,70,USA,4603
4575,Customer_4575,user4575@gmail.com,31,UK,124
4576,Customer_4576,user4576@gmail.com,45,UK,1757
4577,Customer_4577,user4577@gmail.com,38,India,2786
4578,Customer_4578,user4578@gmail.com,22,India,4536
4579,Customer_4579,user4579@gmail.com,47,USA,4548
4580,Customer_4580,user4580@gmail.com,65,India,1110
4581,Customer_4581,user4581@gmail.com,41,India,4356
4582,Customer_4582,user4582@gmail.com,49,USA,3792
4583,Customer_4583,user4583@gmail.com,27,USA,2675
4584,Customer_4584,user4584@gmail.com,50,India,1250
4585,Customer_4585,user4585@gmail.com,27,India,1898
4586,Customer_4586,user4586@gmail.com,60,UK,3016
4587,Customer_4587,user4587@gmail.com,52,UK,4091
4588,Customer_4588,user4588@gmail.com,67,USA,4921
4589,Customer_4589,user4589@gmail.com,65,UK,2951
4590,Customer_4590,user4590@gmail.com,24,UK,1297
4591,Customer_4591,user4591@gmail.com,40,USA,3933
4592,Customer_4592,user4592@gmail.com,29,UK,2032
4593,Customer_4593,user4593@gmail.com,53,USA,3612
4594,Customer_4594,user4594@gmail.com,41,USA,837
4595,Customer_4595,user4595@gmail.com,31,USA,2273
4596,Customer_4596,user4596@gmail.com,53,UK,2033
4597,Customer_4597,user4597@gmail.com,67,India,3384
4598,Customer_4598,user4598@gmail.com,36,UK,4830
4599,Customer_4599,user4599@gmail.com,36,USA,761
4600,Customer_4600,user4600@gmail.com,21,UK,1683
4601,Customer_4601,user4601@gmail.com,61,India,1965
4602,Customer_4602,user4602@gmail.com,44,India,2395
4603,Customer_4603,user4603@gmail.com,41,USA,1092
4604,Customer_4604,user4604@gmail.com,57,USA,1561
4605,Customer_4605,user4605@gmail.com,25,USA,183
4606,Customer_4606,user4606@gmail.com,24,UK,4214
4607,Customer_4607,user4607@gmail.com,23,India,1125
4608,Customer_4608,user4608@gmail.com,30,UK,1686
4609,Customer_4609,user4609@gmail.com,67,India,3997
4610,Customer_4610,user4610@gmail.com,31,India,1259
4611,Customer_4611,user4611@gmail.com,65,UK,3713
4612,Customer_4612,user4612@gmail.com,48,UK,4664
4613,Customer_4613,user4613@gmail.com,63,India,1921
4614,Customer_4614,user4614@gmail.com,30,UK,4210
4615,Customer_4615,user4615@gmail.com,32,UK,4399
4616,Customer_4616,user4616@gmail.com,39,UK,262
4617,Customer_4617,user4617@gmail.com,54,UK,1367
4618,Customer_4618,user4618@gmail.com,41,UK,176
4619,Customer_4619,user4619@gmail.com,47,UK,258
4620,Customer_4620,user4620@gmail.com,30,USA,1803
4621,Customer_4621,user4621@gmail.com,65,UK,131
4622,Customer_4622,user4622@gmail.com,25,USA,103
4623,Customer_4623,user4623@gmail.com,58,India,596
4624,Customer_4624,user4624@gmail.com,36,UK,2242
4625,Customer_4625,user4625@gmail.com,51,UK,2711
4626,Customer_4626,user4626@gmail.com,61,India,4005
4627,Customer_4627,user4627@gmail.com,62,UK,4046
4628,Customer_4628,user4628@gmail.com,31,India,4538
4629,Customer_4629,user4629@gmail.com,55,USA,1124
4630,Customer_4630,user4630@gmail.com,70,USA,4797
4631,Customer_4631,user4631@gmail.com,29,USA,3365
4632,Customer_4632,user4632@gmail.com,35,UK,2998
4633,Customer_4633,user4633@gmail.com,57,India,1752
4634,Customer_4634,user4634@gmail.com,46,UK,3302
4635,Customer_4635,user4635@gmail.com,49,India,3669
4636,Customer_4636,user4636@gmail.com,57,India,1182
4637,Customer_4637,user4637@gmail.com,30,India,3810
4638,Customer_4638,user4638@gmail.com,29,India,4004
4639,Customer_4639,user4639@gmail.com,24,USA,2375
4640,Customer_4640,user4640@gmail.com,66,USA,3663
4641,Customer_4641,user4641@gmail.com,44,India,1832
4642,Customer_4642,user4642@gmail.com,51,India,2945
4643,Customer_4643,user4643@gmail.com,29,India,539
4644,Customer_4644,user4644@gmail.com,49,India,4997
4645,Customer_4645,user4645@gmail.com,32,UK,4553
4646,Customer_4646,user4646@gmail.com,58,USA,1550
4647,Customer_4647,user4647@gmail.com,60,USA,2697
4648,Customer_4648,user4648@gmail.com,43,India,1233
4649,Customer_4649,user4649@gmail.com,18,India,318
4650,Customer_4650,user4650@gmail.com,32,USA,4812
4651,Customer_4651,user4651@gmail.com,39,USA,1605
4652,Customer_4652,user4652@gmail.com,57,UK,2829
4653,Customer_4653,user4653@gmail.com,33,India,741
4654,Customer_4654,user4654@gmail.com,47,USA,4719
4655,Customer_4655,user4655@gmail.com,68,India,2588
4656,Customer_4656,user4656@gmail.com,59,India,380
4657,Customer_4657,user4657@gmail.com,69,USA,525
4658,Customer_4658,user4658@gmail.com,67,UK,3516
4659,Customer_4659,user4659@gmail.com,29,USA,2327
4660,Customer_4660,user4660@gmail.com,28,UK,3354
4661,Customer_4661,user4661@gmail.com,23,India,1247
4662,Customer_4662,user4662@gmail.com,38,USA,4265
4663,Customer_4663,user4663@gmail.com,46,UK,1731
4664,Customer_4664,user4664@gmail.com,27,India,3405
4665,Customer_4665,user4665@gmail.com,66,UK,338
4666,Customer_4666,user4666@gmail.com,52,India,922
4667,Customer_4667,user4667@gmail.com,54,USA,574
4668,Customer_4668,user4668@gmail.com,59,UK,2287
4669,Customer_4669,user4669@gmail.com,53,UK,4872
4670,Customer_4670,user4670@gmail.com,56,India,388
4671,Customer_4671,user4671@gmail.com,44,UK,3330
4672,Customer_4672,user4672@gmail.com,26,UK,1634
4673,Customer_4673,user4673@gmail.com,21,USA,954
4674,Customer_4674,user4674@gmail.com,41,USA,1799
4675,Customer_4675,user4675@gmail.com,68,USA,111
4676,Customer_4676,user4676@gmail.com,60,India,3014
4677,Customer_4677,user4677@gmail.com,20,USA,4949
4678,Customer_4678,user4678@gmail.com,61,USA,745
4679,Customer_4679,user4679@gmail.com,56,UK,2030
4680,Customer_4680,user4680@gmail.com,54,USA,4980
4681,Customer_4681,user4681@gmail.com,32,India,4966
4682,Customer_4682,user4682@gmail.com,58,India,1538
4683,Customer_4683,user4683@gmail.com,28,UK,4839
4684,Customer_4684,user4684@gmail.com,18,UK,4645
4685,Customer_4685,user4685@gmail.com,54,India,3610
4686,Customer_4686,user4686@gmail.com,63,USA,4359
4687,Customer_4687,user4687@gmail.com,39,India,799
4688,Customer_4688,user4688@gmail.com,24,UK,3133
4689,Customer_4689,user4689@gmail.com,47,India,4791
4690,Customer_4690,user4690@gmail.com,20,UK,2912
4691,Customer_4691,user4691@gmail.com,38,UK,1131
4692,Customer_4692,user4692@gmail.com,50,India,1584
4693,Customer_4693,user4693@gmail.com,65,USA,1291
4694,Customer_4694,user4694@gmail.com,60,India,4906
4695,Customer_4695,user4695@gmail.com,58,UK,2499
4696,Customer_4696,user4696@gmail.com,70,USA,523
4697,Customer_4697,user4697@gmail.com,44,UK,1378
4698,Customer_4698,user4698@gmail.com,29,India,1237
4699,Customer_4699,user4699@gmail.com,37,India,2460
4700,Customer_4700,user4700@gmail.com,67,USA,3740
4701,Customer_4701,user4701@gmail.com,70,USA,1522
4702,Customer_4702,user4702@gmail.com,39,UK,2614
4703,Customer_4703,user4703@gmail.com,51,USA,1153
4704,Customer_4704,user4704@gmail.com,54,UK,2153
4705,Customer_4705,user4705@gmail.com,27,USA,3629
4706,Customer_4706,user4706@gmail.com,25,USA,664
4707,Customer_4707,user4707@gmail.com,39,India,1115
4708,Customer_4708,user4708@gmail.com,56,UK,4729
4709,Customer_4709,user4709@gmail.com,41,USA,755
4710,Customer_4710,user4710@gmail.com,18,India,3963
4711,Customer_4711,user4711@gmail.com,61,UK,2582
4712,Customer_4712,user4712@gmail.com,26,USA,1080
4713,Customer_4713,user4713@gmail.com,32,USA,2471
4714,Customer_4714,user4714@gmail.com,49,India,2242
4715,Customer_4715,user4715@gmail.com,69,UK,2570
4716,Customer_4716,user4716@gmail.com,54,UK,1748
4717,Customer_4717,user4717@gmail.com,53,USA,440
4718,Customer_4718,user4718@gmail.com,26,USA,1181
4719,Customer_4719,user4719@gmail.com,56,USA,3306
4720,Customer_4720,user4720@gmail.com,20,UK,4415
4721,Customer_4721,user4721@gmail.com,47,USA,4160
4722,Customer_4722,user4722@gmail.com,68,UK,4034
4723,Customer_4723,user4723@gmail.com,63,India,2490
4724,Customer_4724,user4724@gmail.com,30,UK,1638
4725,Customer_4725,user4725@gmail.com,41,India,2101
4726,Customer_4726,user4726@gmail.com,43,India,4034
4727,Customer_4727,user4727@gmail.com,36,UK,1027
4728,Customer_4728,user4728@gmail.com,24,USA,642
4729,Customer_4729,user4729@gmail.com,63,UK,3392
4730,Customer_4730,user4730@gmail.com,64,India,812
4731,Customer_4731,user4731@gmail.com,47,India,1649
4732,Customer_4732,user4732@gmail.com,44,USA,314
4733,Customer_4733,user4733@gmail.com,63,India,3281
4734,Customer_4734,user4734@gmail.com,70,USA,4623
4735,Customer_4735,user4735@gmail.com,26,USA,3744
4736,Customer_4736,user4736@gmail.com,50,USA,4359
4737,Customer_4737,user4737@gmail.com,64,India,3638
4738,Customer_4738,user4738@gmail.com,58,USA,2852
4739,Customer_4739,user4739@gmail.com,64,UK,1669
4740,Customer_4740,user4740@gmail.com,60,UK,1615
4741,Customer_4741,user4741@gmail.com,62,UK,3219
4742,Customer_4742,user4742@gmail.com,26,USA,2954
4743,Customer_4743,user4743@gmail.com,54,UK,2294
4744,Customer_4744,user4744@gmail.com,56,USA,2988
4745,Customer_4745,user4745@gmail.com,61,USA,3712
4746,Customer_4746,user4746@gmail.com,38,USA,4471
4747,Customer_4747,user4747@gmail.com,27,UK,558
4748,Customer_4748,user4748@gmail.com,33,UK,911
4749,Customer_4749,user4749@gmail.com,19,USA,2260
4750,Customer_4750,user4750@gmail.com,60,India,4946
4751,Customer_4751,user4751@gmail.com,54,USA,488
4752,Customer_4752,user4752@gmail.com,46,India,934
4753,Customer_4753,user4753@gmail.com,58,USA,3965
4754,Customer_4754,user4754@gmail.com,28,India,2768
4755,Customer_4755,user4755@gmail.com,55,USA,4830
4756,Customer_4756,user4756@gmail.com,25,India,417
4757,Customer_4757,user4757@gmail.com,42,UK,1260
4758,Customer_4758,user4758@gmail.com,55,UK,4495
4759,Customer_4759,user4759@gmail.com,48,USA,655
4760,Customer_4760,user4760@gmail.com,20,USA,644
4761,Customer_4761,user4761@gmail.com,53,India,2803
4762,Customer_4762,user4762@gmail.com,37,India,4090
4763,Customer_4763,user4763@gmail.com,41,UK,2245
4764,Customer_4764,user4764@gmail.com,19,USA,2112
4765,Customer_4765,user4765@gmail.com,65,India,3790
4766,Customer_4766,user4766@gmail.com,47,India,1121
4767,Customer_4767,user4767@gmail.com,63,India,2413
4768,Customer_4768,user4768@gmail.com,26,USA,1725
4769,Customer_4769,user4769@gmail.com,32,India,2216
4770,Customer_4770,user4770@gmail.com,54,USA,1231
4771,Customer_4771,user4771@gmail.com,63,UK,236
4772,Customer_4772,user4772@gmail.com,38,UK,349
4773,Customer_4773,user4773@gmail.com,42,UK,742
4774,Customer_4774,user4774@gmail.com,31,UK,1498
4775,Customer_4775,user4775@gmail.com,60,UK,4688
4776,Customer_4776,user4776@gmail.com,57,UK,3138
4777,Customer_4777,user4777@gmail.com,54,India,2372
4778,Customer_4778,user4778@gmail.com,32,UK,3215
4779,Customer_4779,user4779@gmail.com,23,USA,1626
4780,Customer_4780,user4780@gmail.com,61,UK,4323
4781,Customer_4781,user4781@gmail.com,27,UK,1178
4782,Customer_4782,user4782@gmail.com,53,USA,4573
4783,Customer_4783,user4783@gmail.com,40,USA,4232
4784,Customer_4784,user4784@gmail.com,46,USA,1487
4785,Customer_4785,user4785@gmail.com,46,USA,920
4786,Customer_4786,user4786@gmail.com,20,UK,2120
4787,Customer_4787,user4787@gmail.com,41,India,4475
4788,Customer_4788,user4788@gmail.com,68,USA,2874
4789,Customer_4789,user4789@gmail.com,25,India,4741
4790,Customer_4790,user4790@gmail.com,59,India,2537
4791,Customer_4791,user4791@gmail.com,32,USA,1938
4792,Customer_4792,user4792@gmail.com,32,USA,2991
4793,Customer_4793,user4793@gmail.com,21,USA,1150
4794,Customer_4794,user4794@gmail.com,39,UK,4336
4795,Customer_4795,user4795@gmail.com,51,USA,3125
4796,Customer_4796,user4796@gmail.com,70,India,3056
4797,Customer_4797,user4797@gmail.com,53,India,2851
4798,Customer_4798,user4798@gmail.com,29,India,742
4799,Customer_4799,user4799@gmail.com,38,USA,4373
4800,Customer_4800,user4800@gmail.com,43,India,3179
4801,Customer_4801,user4801@gmail.com,64,UK,1068
4802,Customer_4802,user4802@gmail.com,50,UK,2157
4803,Customer_4803,user4803@gmail.com,70,USA,4529
4804,Customer_4804,user4804@gmail.com,19,UK,4128
4805,Customer_4805,user4805@gmail.com,35,India,194
4806,Customer_4806,user4806@gmail.com,43,UK,3185
4807,Customer_4807,user4807@gmail.com,25,UK,2046
4808,Customer_4808,user4808@gmail.com,23,UK,3359
4809,Customer_4809,user4809@gmail.com,31,UK,2053
4810,Customer_4810,user4810@gmail.com,39,UK,1041
4811,Customer_4811,user4811@gmail.com,38,India,4600
4812,Customer_4812,user4812@gmail.com,49,India,3581
4813,Customer_4813,user4813@gmail.com,59,USA,3123
4814,Customer_4814,user4814@gmail.com,59,India,2704
4815,Customer_4815,user4815@gmail.com,59,USA,1277
4816,Customer_4816,user4816@gmail.com,38,USA,2293
4817,Customer_4817,user4817@gmail.com,38,UK,4755
4818,Customer_4818,user4818@gmail.com,33,UK,673
4819,Customer_4819,user4819@gmail.com,42,India,4524
4820,Customer_4820,user4820@gmail.com,38,USA,3922
4821,Customer_4821,user4821@gmail.com,40,UK,3869
4822,Customer_4822,user4822@gmail.com,59,UK,4817
4823,Customer_4823,user4823@gmail.com,46,USA,860
4824,Customer_4824,user4824@gmail.com,66,UK,3017
4825,Customer_4825,user4825@gmail.com,60,UK,4002
4826,Customer_4826,user4826@gmail.com,19,UK,4209
4827,Customer_4827,user4827@gmail.com,37,India,2737
4828,Customer_4828,user4828@gmail.com,52,USA,1691
4829,Customer_4829,user4829@gmail.com,70,USA,653
4830,Customer_4830,user4830@gmail.com,19,UK,4040
4831,Customer_4831,user4831@gmail.com,64,India,1664
4832,Customer_4832,user4832@gmail.com,41,India,1975
4833,Customer_4833,user4833@gmail.com,28,UK,3341
4834,Customer_4834,user4834@gmail.com,44,UK,1943
4835,Customer_4835,user4835@gmail.com,18,India,1881
4836,Customer_4836,user4836@gmail.com,36,UK,3683
4837,Customer_4837,user4837@gmail.com,49,USA,2117
4838,Customer_4838,user4838@gmail.com,66,UK,1235
4839,Customer_4839,user4839@gmail.com,45,UK,4199
4840,Customer_4840,user4840@gmail.com,52,India,4053
4841,Customer_4841,user4841@gmail.com,58,India,2254
4842,Customer_4842,user4842@gmail.com,25,UK,3713
4843,Customer_4843,user4843@gmail.com,41,India,2811
4844,Customer_4844,user4844@gmail.com,44,USA,1942
4845,Customer_4845,user4845@gmail.com,70,UK,4785
4846,Customer_4846,user4846@gmail.com,64,India,1851
4847,Customer_4847,user4847@gmail.com,28,UK,4543
4848,Customer_4848,user4848@gmail.com,30,India,2620
4849,Customer_4849,user4849@gmail.com,45,USA,2948
4850,Customer_4850,user4850@gmail.com,19,UK,3179
4851,Customer_4851,user4851@gmail.com,63,India,3615
4852,Customer_4852,user4852@gmail.com,56,UK,3390
4853,Customer_4853,user4853@gmail.com,70,USA,832
4854,Customer_4854,user4854@gmail.com,33,UK,3840
4855,Customer_4855,user4855@gmail.com,37,UK,2355
4856,Customer_4856,user4856@gmail.com,31,USA,1242
4857,Customer_4857,user4857@gmail.com,34,USA,3917
4858,Customer_4858,user4858@gmail.com,51,India,525
4859,Customer_4859,user4859@gmail.com,47,India,3253
4860,Customer_4860,user4860@gmail.com,69,UK,1191
4861,Customer_4861,user4861@gmail.com,49,USA,3579
4862,Customer_4862,user4862@gmail.com,23,India,3300
4863,Customer_4863,user4863@gmail.com,47,India,925
4864,Customer_4864,user4864@gmail.com,48,UK,1069
4865,Customer_4865,user4865@gmail.com,58,India,746
4866,Customer_4866,user4866@gmail.com,48,USA,1091
4867,Customer_4867,user4867@gmail.com,46,India,2144
4868,Customer_4868,user4868@gmail.com,29,USA,4681
4869,Customer_4869,user4869@gmail.com,64,USA,4792
4870,Customer_4870,user4870@gmail.com,59,India,2665
4871,Customer_4871,user4871@gmail.com,39,UK,4446
4872,Customer_4872,user4872@gmail.com,54,USA,4157
4873,Customer_4873,user4873@gmail.com,33,USA,3564
4874,Customer_4874,user4874@gmail.com,49,USA,2384
4875,Customer_4875,user4875@gmail.com,21,UK,2129
4876,Customer_4876,user4876@gmail.com,36,UK,4790
4877,Customer_4877,user4877@gmail.com,61,UK,2003
4878,Customer_4878,user4878@gmail.com,53,UK,4208
4879,Customer_4879,user4879@gmail.com,50,India,1762
4880,Customer_4880,user4880@gmail.com,40,UK,208
4881,Customer_4881,user4881@gmail.com,46,UK,3259
4882,Customer_4882,user4882@gmail.com,44,UK,3105
4883,Customer_4883,user4883@gmail.com,38,USA,357
4884,Customer_4884,user4884@gmail.com,57,USA,742
4885,Customer_4885,user4885@gmail.com,57,USA,4598
4886,Customer_4886,user4886@gmail.com,57,India,3158
4887,Customer_4887,user4887@gmail.com,66,USA,4549
4888,Customer_4888,user4888@gmail.com,57,UK,4930
4889,Customer_4889,user4889@gmail.com,32,UK,4907
4890,Customer_4890,user4890@gmail.com,58,USA,1489
4891,Customer_4891,user4891@gmail.com,27,USA,1958
4892,Customer_4892,user4892@gmail.com,40,USA,992
4893,Customer_4893,user4893@gmail.com,46,UK,4848
4894,Customer_4894,user4894@gmail.com,55,USA,1723
4895,Customer_4895,user4895@gmail.com,66,USA,3154
4896,Customer_4896,user4896@gmail.com,46,UK,2398
4897,Customer_4897,user4897@gmail.com,70,India,4069
4898,Customer_4898,user4898@gmail.com,28,UK,3065
4899,Customer_4899,user4899@gmail.com,30,India,4745
4900,Customer_4900,user4900@gmail.com,21,UK,464
4901,Customer_4901,user4901@gmail.com,66,USA,2538
4902,Customer_4902,user4902@gmail.com,50,India,1873
4903,Customer_4903,user4903@gmail.com,20,UK,137
4904,Customer_4904,user4904@gmail.com,18,USA,3525
4905,Customer_4905,user4905@gmail.com,52,India,3746
4906,Customer_4906,user4906@gmail.com,49,USA,542
4907,Customer_4907,user4907@gmail.com,35,India,1942
4908,Customer_4908,user4908@gmail.com,63,USA,3973
4909,Customer_4909,user4909@gmail.com,28,UK,3880
4910,Customer_4910,user4910@gmail.com,63,UK,3920
4911,Customer_4911,user4911@gmail.com,22,USA,4327
4912,Customer_4912,user4912@gmail.com,42,USA,4367
4913,Customer_4913,user4913@gmail.com,37,UK,4986
4914,Customer_4914,user4914@gmail.com,56,USA,4851
4915,Customer_4915,user4915@gmail.com,26,USA,1700
4916,Customer_4916,user4916@gmail.com,43,UK,1401
4917,Customer_4917,user4917@gmail.com,36,India,2497
4918,Customer_4918,user4918@gmail.com,60,India,2575
4919,Customer_4919,user4919@gmail.com,44,UK,4494
4920,Customer_4920,user4920@gmail.com,41,UK,271
4921,Customer_4921,user4921@gmail.com,48,UK,1730
4922,Customer_4922,user4922@gmail.com,23,UK,3235
4923,Customer_4923,user4923@gmail.com,51,India,2833
4924,Customer_4924,user4924@gmail.com,34,USA,1010
4925,Customer_4925,user4925@gmail.com,67,USA,3827
4926,Customer_4926,user4926@gmail.com,37,UK,2607
4927,Customer_4927,user4927@gmail.com,30,UK,1503
4928,Customer_4928,user4928@gmail.com,39,USA,3386
4929,Customer_4929,user4929@gmail.com,49,UK,276
4930,Customer_4930,user4930@gmail.com,35,UK,1766
4931,Customer_4931,user4931@gmail.com,59,UK,437
4932,Customer_4932,user4932@gmail.com,60,India,571
4933,Customer_4933,user4933@gmail.com,33,USA,3953
4934,Customer_4934,user4934@gmail.com,29,UK,1669
4935,Customer_4935,user4935@gmail.com,39,UK,4137
4936,Customer_4936,user4936@gmail.com,49,UK,3029
4937,Customer_4937,user4937@gmail.com,62,USA,2110
4938,Customer_4938,user4938@gmail.com,18,USA,2426
4939,Customer_4939,user4939@gmail.com,55,India,1124
4940,Customer_4940,user4940@gmail.com,51,UK,3997
4941,Customer_4941,user4941@gmail.com,36,UK,3498
4942,Customer_4942,user4942@gmail.com,70,India,3804
4943,Customer_4943,user4943@gmail.com,32,USA,235
4944,Customer_4944,user4944@gmail.com,35,UK,1500
4945,Customer_4945,user4945@gmail.com,31,India,3285
4946,Customer_4946,user4946@gmail.com,66,UK,2256
4947,Customer_4947,user4947@gmail.com,46,UK,1193
4948,Customer_4948,user4948@gmail.com,51,India,973
4949,Customer_4949,user4949@gmail.com,35,USA,2727
4950,Customer_4950,user4950@gmail.com,32,India,3740
4951,Customer_4951,user4951@gmail.com,64,India,1465
4952,Customer_4952,user4952@gmail.com,65,USA,244
4953,Customer_4953,user4953@gmail.com,42,USA,3581
4954,Customer_4954,user4954@gmail.com,52,USA,289
4955,Customer_4955,user4955@gmail.com,60,USA,2484
4956,Customer_4956,user4956@gmail.com,52,UK,4229
4957,Customer_4957,user4957@gmail.com,41,UK,159
4958,Customer_4958,user4958@gmail.com,47,USA,4052
4959,Customer_4959,user4959@gmail.com,65,USA,4486
4960,Customer_4960,user4960@gmail.com,53,India,4885
4961,Customer_4961,user4961@gmail.com,40,UK,1964
4962,Customer_4962,user4962@gmail.com,26,USA,2756
4963,Customer_4963,user4963@gmail.com,32,USA,4714
4964,Customer_4964,user4964@gmail.com,29,India,2989
4965,Customer_4965,user4965@gmail.com,67,USA,4036
4966,Customer_4966,user4966@gmail.com,22,India,3778
4967,Customer_4967,user4967@gmail.com,29,India,2070
4968,Customer_4968,user4968@gmail.com,63,India,698
4969,Customer_4969,user4969@gmail.com,28,UK,866
4970,Customer_4970,user4970@gmail.com,52,USA,1225
4971,Customer_4971,user4971@gmail.com,54,India,1131
4972,Customer_4972,user4972@gmail.com,35,India,2612
4973,Customer_4973,user4973@gmail.com,28,UK,2107
4974,Customer_4974,user4974@gmail.com,27,UK,1751
4975,Customer_4975,user4975@gmail.com,69,UK,694
4976,Customer_4976,user4976@gmail.com,60,UK,4208
4977,Customer_4977,user4977@gmail.com,57,USA,3625
4978,Customer_4978,user4978@gmail.com,46,India,2108
4979,Customer_4979,user4979@gmail.com,28,USA,4185
4980,Customer_4980,user4980@gmail.com,42,UK,3963
4981,Customer_4981,user4981@gmail.com,18,UK,2304
4982,Customer_4982,user4982@gmail.com,62,UK,2961
4983,Customer_4983,user4983@gmail.com,43,India,791
4984,Customer_4984,user4984@gmail.com,47,USA,3053
4985,Customer_4985,user4985@gmail.com,28,USA,2444
4986,Customer_4986,user4986@gmail.com,34,UK,4097
4987,Customer_4987,user4987@gmail.com,22,UK,147
4988,Customer_4988,user4988@gmail.com,44,USA,4453
4989,Customer_4989,user4989@gmail.com,29,UK,4443
4990,Customer_4990,user4990@gmail.com,44,India,2315
4991,Customer_4991,user4991@gmail.com,30,UK,1471
4992,Customer_4992,user4992@gmail.com,49,India,1551
4993,Customer_4993,user4993@gmail.com,51,UK,3019
4994,Customer_4994,user4994@gmail.com,43,UK,3331
4995,Customer_4995,user4995@gmail.com,60,UK,3971
4996,Customer_4996,user4996@gmail.com,69,UK,4608
4997,Customer_4997,user4997@gmail.com,23,USA,4351
4998,Customer_4998,user4998@gmail.com,18,India,4352
4999,Customer_4999,user4999@gmail.com,60,USA,1879
5000,Customer_5000,user5000@gmail.com,62,India,2801
5001,Customer_5001,user5001@gmail.com,57,UK,3193
5002,Customer_5002,user5002@gmail.com,48,UK,2396
5003,Customer_5003,user5003@gmail.com,37,UK,4099
5004,Customer_5004,user5004@gmail.com,20,India,3153
5005,Customer_5005,user5005@gmail.com,69,UK,445
5006,Customer_5006,user5006@gmail.com,19,UK,3190
5007,Customer_5007,user5007@gmail.com,52,USA,3455
5008,Customer_5008,user5008@gmail.com,35,India,1884
5009,Customer_5009,user5009@gmail.com,24,India,4719
5010,Customer_5010,user5010@gmail.com,56,UK,4813
5011,Customer_5011,user5011@gmail.com,53,UK,379
5012,Customer_5012,user5012@gmail.com,21,India,2081
5013,Customer_5013,user5013@gmail.com,42,India,4947
5014,Customer_5014,user5014@gmail.com,19,UK,2406
5015,Customer_5015,user5015@gmail.com,20,UK,2991
5016,Customer_5016,user5016@gmail.com,31,India,4664
5017,Customer_5017,user5017@gmail.com,41,UK,4226
5018,Customer_5018,user5018@gmail.com,18,USA,4388
5019,Customer_5019,user5019@gmail.com,69,USA,4303
5020,Customer_5020,user5020@gmail.com,43,India,3024
5021,Customer_5021,user5021@gmail.com,44,USA,394
5022,Customer_5022,user5022@gmail.com,54,India,3833
5023,Customer_5023,user5023@gmail.com,45,UK,4110
5024,Customer_5024,user5024@gmail.com,36,UK,1936
5025,Customer_5025,user5025@gmail.com,44,India,4950
5026,Customer_5026,user5026@gmail.com,33,India,4781
5027,Customer_5027,user5027@gmail.com,30,UK,3719
5028,Customer_5028,user5028@gmail.com,51,USA,1057
5029,Customer_5029,user5029@gmail.com,20,India,2840
5030,Customer_5030,user5030@gmail.com,66,USA,3279
5031,Customer_5031,user5031@gmail.com,62,USA,1121
5032,Customer_5032,user5032@gmail.com,26,India,1105
5033,Customer_5033,user5033@gmail.com,52,India,1467
5034,Customer_5034,user5034@gmail.com,36,USA,1413
5035,Customer_5035,user5035@gmail.com,59,India,4406
5036,Customer_5036,user5036@gmail.com,49,UK,1214
5037,Customer_5037,user5037@gmail.com,55,USA,305
5038,Customer_5038,user5038@gmail.com,38,India,4182
5039,Customer_5039,user5039@gmail.com,68,UK,4194
5040,Customer_5040,user5040@gmail.com,20,India,4769
5041,Customer_5041,user5041@gmail.com,53,UK,295
5042,Customer_5042,user5042@gmail.com,43,UK,2691
5043,Customer_5043,user5043@gmail.com,20,UK,1118
5044,Customer_5044,user5044@gmail.com,62,UK,3589
5045,Customer_5045,user5045@gmail.com,19,India,529
5046,Customer_5046,user5046@gmail.com,32,India,3325
5047,Customer_5047,user5047@gmail.com,43,UK,3898
5048,Customer_5048,user5048@gmail.com,37,India,3811
5049,Customer_5049,user5049@gmail.com,32,India,3269
5050,Customer_5050,user5050@gmail.com,30,India,1638
5051,Customer_5051,user5051@gmail.com,60,India,1399
5052,Customer_5052,user5052@gmail.com,29,India,4828
5053,Customer_5053,user5053@gmail.com,32,USA,2751
5054,Customer_5054,user5054@gmail.com,29,India,2082
5055,Customer_5055,user5055@gmail.com,61,UK,2067
5056,Customer_5056,user5056@gmail.com,57,UK,2572
5057,Customer_5057,user5057@gmail.com,54,USA,653
5058,Customer_5058,user5058@gmail.com,19,India,3157
5059,Customer_5059,user5059@gmail.com,46,UK,171
5060,Customer_5060,user5060@gmail.com,54,USA,134
